word,Pozitivitate,Negativitate,Furie,Anticipare,Dezgust,Frica,Bucurie,Tristete,Surpriza,Incredere
negru,0,1,0,0,0,0,0,1,0,0
negru,0,1,0,0,0,0,0,0,0,0
negru,0,0,0,0,1,0,0,0,0,0
nehotărât,0,1,0,1,0,1,0,0,0,0
neimportant,0,1,0,0,0,0,0,1,0,0
neîncredere,0,1,1,0,1,1,0,0,0,0
neîndemânatic,0,1,0,0,1,0,0,0,0,0
neînfricat,1,0,0,0,0,1,0,0,0,0
neînțelegere,0,1,1,0,0,0,0,1,0,0
neîntemeiat,0,1,0,0,0,0,0,0,0,0
neîntemeiat,0,1,0,0,0,0,0,0,0,0
neîntrebuințare,0,1,0,0,0,0,0,0,0,0
nemulțumire,0,1,1,0,1,1,0,1,0,0
nemulțumire,0,1,0,0,1,0,0,0,0,0
nemulțumire,0,1,0,0,0,0,0,0,0,0
nemulțumit,0,1,0,0,0,0,0,0,0,0
nemulțumit,0,1,1,0,1,0,0,1,0,0
nemulțumit,0,1,1,0,1,1,0,1,0,0
nenorocire,0,1,0,0,1,1,0,1,0,0
nenorocire,0,1,1,0,1,1,0,0,0,0
neoficial,0,1,0,0,0,0,0,0,0,0
neplăcut,0,1,0,0,1,0,0,1,0,0
nepoliticos,0,1,0,0,1,0,0,0,0,0
nepoți,1,0,0,1,0,0,1,0,0,1
neprețuit,1,0,0,0,0,0,0,0,0,0
nepublicat,0,1,0,1,0,0,0,1,0,0
neputință,0,1,0,0,0,1,0,1,0,0
nerăbdare,1,0,0,1,0,0,1,0,0,1
nerăbdător,0,1,0,1,0,1,0,0,0,0
nerăbdător,0,1,0,1,0,0,0,0,0,0
neregulat,0,1,0,0,0,0,0,0,1,0
nerespectuos,0,1,1,0,1,1,0,1,0,0
nereușit,0,1,0,0,0,0,0,1,0,0
nervos,0,1,0,1,0,1,0,0,0,0
nervozitate,0,0,0,0,0,1,0,0,0,0
nesăbuit,0,1,1,0,0,1,0,0,0,0
nesemnificativ,0,1,1,0,0,0,0,1,0,0
nesigur,0,1,0,0,0,1,0,0,0,0
nestatornic,0,1,0,0,0,0,0,0,0,0
neted,1,0,0,0,0,0,0,0,0,0
nevătămat,1,0,0,0,0,0,0,0,0,0
neventilat,0,1,0,0,0,0,0,0,0,0
nevinovat,1,0,0,0,0,0,0,0,0,0
nevinovat,1,0,0,0,0,0,0,0,0,1
nevinovăție,1,0,0,0,0,0,0,0,0,0
nivel,1,0,0,0,0,0,0,0,0,1
nobil,1,0,0,0,0,0,0,0,0,1
nociv,0,1,1,0,1,1,0,1,0,0
nod,0,1,0,0,0,0,0,0,0,0
noroc,0,0,0,0,0,0,0,0,1,0
noroc,0,0,0,1,0,0,0,0,1,0
noroc,1,0,0,1,0,0,1,0,1,0
norocos,1,0,0,0,0,0,0,0,0,0
norocos,1,0,0,0,0,0,1,0,1,0
noroi,0,1,0,0,0,0,0,0,0,0
noroi,0,0,0,0,1,0,0,0,0,0
noros,0,0,0,0,0,0,0,1,0,0
notificare,0,0,0,1,0,0,0,0,0,0
nu asculta,0,1,1,0,1,0,0,0,0,0
nu crede,0,1,0,0,0,0,0,0,0,0
nu fi de acord,0,1,1,0,0,0,0,0,0,0
numărătoarea inversă,0,0,0,1,0,0,0,0,0,0
numerar,1,0,1,1,0,1,1,0,0,1
Numerele,1,0,0,0,0,0,0,0,0,0
nutri,1,0,0,1,0,0,1,0,1,1
nuu,0,1,0,0,0,0,0,0,0,0
obezitate,0,1,0,0,1,0,0,1,0,0
obicei,0,0,0,1,0,0,0,0,0,0
obiecție,0,1,1,0,0,0,0,0,0,0
obiectiv,1,0,0,1,0,0,0,0,0,1
obișnuit,0,0,0,1,0,0,0,0,0,0
obișnuit,1,0,0,0,0,0,0,0,0,1
obit,0,1,0,0,0,0,0,1,1,0
obliga,0,1,0,0,0,0,0,0,0,1
obligat față de cineva,0,1,0,0,0,0,0,0,0,0
obligațiuni,0,1,0,0,0,0,0,0,0,0
obligatoriu,0,1,0,0,0,0,0,0,0,0
oboseală,0,1,0,0,0,0,0,0,0,0
obosit,0,1,0,0,0,0,0,1,0,0
obosit,0,1,0,0,0,0,0,0,0,0
obosit,0,1,0,0,0,0,0,1,0,0
obositor,0,1,0,0,0,0,0,0,0,0
obraznic,0,1,0,0,0,0,0,0,0,0
obscur,0,1,1,0,1,1,0,1,0,0
obstacol,0,1,1,0,0,1,0,1,0,0
obstacol,0,1,0,0,0,0,0,0,0,0
obstacol,0,1,1,0,0,1,0,1,0,0
obstacole,0,1,0,0,0,0,0,0,0,0
obține,1,0,0,0,0,0,1,0,0,1
ocolit,0,1,0,0,0,0,0,0,0,0
ocroti,1,0,0,0,0,0,1,0,0,1
ocupa,1,0,0,0,0,0,0,0,0,0
ocupație,1,0,0,0,0,0,0,0,0,0
odihnă,1,0,0,0,0,0,0,0,0,0
odihnitor,1,0,0,0,0,0,0,0,0,0
ofensa,0,1,1,0,1,0,0,0,0,0
ofensat,0,1,1,0,0,0,0,1,0,0
ofensiv,0,1,1,0,1,1,0,1,1,0
oferindu-,1,0,0,0,0,0,0,0,0,0
ofertă,1,0,0,0,0,0,0,0,0,0
ofertă,1,0,0,0,0,0,1,0,0,1
oficial,0,0,0,0,0,0,0,0,0,1
ofițer,1,0,0,0,0,0,0,0,0,1
om de știință,1,0,0,1,0,0,0,0,0,1
Omagiu,1,0,0,0,0,0,0,0,0,0
omite,0,1,0,0,0,0,0,0,0,0
omor prin imprudență,0,1,1,0,1,1,0,1,1,0
omucidere,0,1,1,0,1,1,0,1,0,0
onestitate,1,0,0,0,0,0,0,0,0,1
onoare,1,0,0,0,0,0,0,0,0,1
onorabil,1,0,0,0,0,0,0,0,0,1
operă,1,0,1,1,0,1,1,1,1,1
operație,0,0,0,0,0,1,0,0,0,1
oportun,1,0,0,0,0,0,0,0,0,0
oportunitate,1,0,0,1,0,0,0,0,0,0
opoziție,0,1,1,0,0,0,0,0,0,0
oprire,0,1,1,0,0,0,0,0,0,0
optimism,1,0,0,1,0,0,1,0,1,1
opțiune,1,0,0,0,0,0,0,0,0,0
opune,0,1,0,0,0,0,0,0,0,0
opus,0,1,1,0,0,1,0,0,0,0
ORB,0,1,0,0,0,0,0,0,0,0
orb,0,1,0,0,0,0,0,0,0,0
orbecăi,0,1,0,0,0,0,0,0,0,0
orbește,0,1,0,0,0,0,0,1,0,0
orbi,0,1,1,0,0,1,0,0,0,0
orbire,0,1,0,0,0,0,0,1,0,0
orc,0,1,1,0,1,1,0,0,0,0
oreion,0,1,0,0,0,0,0,0,0,0
orfan,0,1,0,0,0,1,0,1,0,0
organ,0,0,0,1,0,0,1,0,0,0
organic,1,0,0,0,0,0,0,0,0,0
organiza,1,0,0,0,0,0,0,0,0,0
organizat,1,0,0,0,0,0,0,0,0,0
organizație,1,0,0,1,0,0,1,0,1,1
osândă,0,1,0,0,0,1,0,0,0,0
osândit,0,1,0,0,0,1,0,1,0,0
ostatic,0,1,1,0,0,1,0,0,0,0
ostil,0,1,1,0,1,1,0,0,0,0
otravă,0,1,1,0,1,1,0,1,0,0
otrăvitor,0,1,1,0,1,1,0,1,0,0
pa,0,0,0,1,0,0,0,0,0,0
păcat,0,1,1,0,1,0,0,0,0,0
păcat,0,1,1,0,1,1,0,1,0,0
pace,1,0,0,1,0,0,1,0,0,1
pacient,1,0,0,1,0,0,0,0,0,0
pacoste,0,1,0,0,1,1,0,1,0,0
pacoste,0,1,1,0,0,0,0,0,0,0
pădurar,0,0,0,0,0,0,0,0,0,1
păianjen,0,0,0,0,1,1,0,0,0,0
pâine,0,1,0,0,0,0,0,0,0,0
palid,0,1,0,0,0,1,0,1,0,0
palmă,0,1,1,0,0,0,0,0,1,0
pământ,0,1,0,0,0,1,0,1,0,0
pândi,0,1,0,0,0,0,0,0,0,0
panglică,1,0,1,1,0,0,1,0,0,0
păpușă,0,0,0,0,0,0,1,0,0,0
păr,0,1,0,0,0,0,0,0,0,0
parada,1,1,0,1,0,1,1,0,1,0
părăsi,0,1,0,0,0,0,0,1,0,0
părăsi,0,1,0,0,0,0,0,1,1,0
părăsi,0,1,0,0,0,0,0,0,0,0
părăsit,0,1,0,0,0,0,0,1,0,0
părăsit,0,1,1,0,0,0,0,1,0,0
pârât,0,0,1,0,0,1,0,1,0,0
parlamentar,0,0,0,0,0,0,0,0,0,1
păros,0,1,0,0,1,0,0,0,0,0
părtaș,1,0,0,0,0,0,0,0,0,0
partener,1,0,0,0,0,0,0,0,0,0
părtinire,0,1,1,0,0,0,0,0,0,0
părtinitoare,0,1,0,0,0,0,0,0,0,0
pasager,0,0,0,1,0,0,0,0,0,0
pașnic,1,0,0,1,0,0,1,0,1,1
păstor,1,0,0,0,0,0,0,0,0,1
păstra,1,0,0,0,0,0,0,0,0,0
pată,0,1,0,0,0,0,0,0,0,0
pată,0,1,0,0,1,0,0,0,0,0
pată de cerneală,0,1,0,0,1,1,0,0,0,0
patetic,0,1,0,0,1,0,0,1,0,0
patiserie,1,0,0,0,0,0,1,0,0,0
pătrundere,1,0,0,0,0,0,0,0,0,0
pătură,0,0,0,0,0,0,0,0,0,1
pauză,0,0,0,0,0,0,0,0,1,0
pavaj,0,0,0,0,0,0,0,0,0,1
pază,1,0,0,0,0,1,0,0,0,1
păzit,0,0,0,0,0,0,0,0,0,1
pe cale de dispariție,0,1,0,0,0,1,0,0,0,0
pedeapsă,0,1,0,0,0,0,0,0,0,0
pedepsi,0,1,0,0,0,1,0,0,0,0
pedepsit,0,1,1,1,1,1,0,1,0,0
peiorativ,0,1,1,0,1,1,0,1,0,0
peiorativ,0,1,1,0,1,0,0,1,0,0
penal,0,1,0,0,0,1,0,1,0,0
penalizare,0,1,1,0,0,1,0,1,0,0
pensia alimentară,0,1,0,0,0,0,0,0,0,0
pensionare,1,1,0,1,0,1,1,1,0,1
pepinieră,1,0,0,0,0,0,1,0,0,1
percepe,0,1,0,0,0,0,0,0,0,0
pereche,1,0,0,0,0,0,0,0,0,1
peren,1,0,0,0,0,0,1,0,0,1
perfect,1,0,0,1,0,0,1,0,0,1
perfecțiune,1,0,0,1,0,0,1,0,1,1
peri,0,0,0,0,0,0,0,0,1,0
Pericol,0,1,0,0,0,1,0,1,0,0
periculos,0,1,0,0,0,1,0,0,0,0
permisiune,1,0,0,0,0,0,0,0,0,0
permite,1,0,0,0,0,0,0,0,0,0
permite,1,0,0,0,0,0,0,0,0,1
pernă,1,0,0,0,0,0,0,0,0,0
pernă,1,0,0,0,0,0,0,0,0,0
perseverent,1,0,0,0,0,0,0,0,0,0
persistență,1,0,0,0,0,0,0,0,0,0
personal,0,0,0,0,0,0,0,0,0,1
pertinent,1,0,0,0,0,0,0,0,0,1
pervertit,0,1,0,0,1,0,0,0,0,0
pescăruș,0,1,0,0,0,0,0,0,0,0
pescuit,0,1,0,1,0,0,0,0,0,0
peticărie,0,1,0,0,1,0,0,0,0,0
petrece,1,0,0,0,0,0,1,0,0,0
piatră,0,1,1,0,0,0,0,0,0,0
pică,0,1,1,0,0,0,0,0,0,0
pierde,0,1,1,0,1,1,0,1,1,0
pierde,0,1,0,0,1,1,0,1,0,0
pierdere,0,1,1,0,0,1,0,1,0,0
pierderi,0,1,1,0,0,0,0,1,0,0
pierdut,0,1,1,0,0,0,0,1,0,0
pierdut,0,1,0,0,0,0,0,1,0,0
pierdut,0,1,1,0,1,0,0,0,0,0
pieri,0,1,0,0,0,1,0,1,0,0
pieton,0,1,0,0,0,0,0,0,0,0
pietriș,1,0,0,0,0,0,0,0,0,1
pileală,0,1,0,0,0,0,0,0,0,0
pilot,0,0,0,0,0,0,0,0,0,1
pilot,1,0,0,0,0,0,0,0,0,1
pilulă,1,0,0,0,0,0,0,0,0,1
pin,0,1,0,0,0,0,0,1,0,0
pionier,1,0,0,0,0,0,0,0,0,0
pirat,0,1,0,0,0,0,0,0,0,0
piscină,1,0,0,0,0,0,0,0,0,0
pisoi,1,0,0,0,0,0,1,0,0,1
pițigoi,0,1,0,0,0,0,0,0,0,0
pivot,1,0,0,0,0,0,0,0,0,1
placat,0,1,0,0,0,0,0,0,0,0
plăcut,1,0,0,1,0,0,1,0,1,1
plajă,0,0,0,0,0,0,1,0,0,0
plan,0,0,0,1,0,0,0,0,0,0
plânge,0,1,1,0,0,0,0,1,0,0
plânge,0,1,0,0,0,0,0,1,0,0
plânge,0,1,0,0,0,0,0,1,0,0
plângere,0,1,1,0,0,0,0,0,0,0
planificare,1,0,0,1,0,0,0,0,0,1
plâns,0,1,0,0,0,0,0,1,0,0
plasture,0,1,0,0,0,0,0,0,0,0
plăti,1,0,0,1,0,0,1,0,0,1
pleavă,0,1,1,0,0,1,0,0,0,0
pleca,0,0,0,1,0,0,0,1,0,0
plecare,0,1,0,0,0,0,0,1,0,0
plictiseală,0,1,0,0,0,0,0,0,0,0
plictiseală,0,1,0,0,0,0,0,1,0,0
plictisitor,0,1,0,0,0,0,0,0,0,0
plictisitor,0,1,0,0,0,0,0,1,0,0
plictisitor,0,1,0,0,0,0,0,0,0,0
plină,0,1,0,0,0,1,0,1,0,0
plină de viață,1,0,0,0,0,0,0,0,0,0
ploios,0,0,0,0,0,0,0,1,0,0
plonja,0,1,0,0,0,1,0,0,0,0
plumb,1,0,0,0,0,0,0,0,0,0
plumb,1,0,0,0,0,0,0,0,0,0
Poartă,0,0,0,0,0,0,0,0,0,1
pocăi,1,0,0,0,0,1,0,0,0,0
podoabe,1,0,0,0,0,0,0,0,0,0
pojar,0,1,0,0,1,1,0,1,0,0
politețe,1,0,0,0,0,0,0,0,0,0
politețe,1,0,0,0,0,0,0,0,0,0
politică,0,0,0,0,0,0,0,0,0,1
politică,0,0,1,0,0,0,0,0,0,0
politicos,1,0,0,0,0,0,0,0,0,0
politicos,1,0,0,0,0,0,0,0,0,0
poliție,1,0,0,0,0,1,0,0,0,1
polițist,0,0,0,0,0,0,0,0,0,1
polițist,0,0,0,0,0,1,0,0,0,1
polițist,1,0,0,0,0,1,0,0,0,1
pomană,0,1,0,0,0,0,0,1,0,0
pompier,0,0,0,0,0,0,0,0,0,1
ponosit,0,1,0,0,1,0,0,0,0,0
pop,0,1,0,0,0,0,0,0,1,0
populație,1,0,0,0,0,0,0,0,0,0
porc,0,1,0,0,1,0,0,0,0,0
porc spinos,0,1,0,0,0,0,0,0,0,0
porcine,0,1,0,0,1,0,0,0,0,0
port,0,0,0,0,0,0,0,0,0,1
portal,0,0,0,0,0,0,0,0,0,1
porumbel,1,0,0,1,0,0,1,0,0,1
porumbel,0,1,0,0,0,0,0,0,0,0
poseda,1,0,0,1,0,0,1,0,0,1
posesiune,0,1,1,0,1,1,0,0,0,0
posse,0,0,0,0,0,1,0,0,0,0
post,0,1,0,0,0,0,0,1,0,0
poștă,0,0,0,1,0,0,0,0,0,0
poticnire,0,1,0,0,0,0,0,0,0,0
potop,0,1,0,0,0,1,0,1,0,0
potop,0,1,0,0,0,1,0,1,1,0
potrivit,1,0,0,0,0,0,0,0,0,0
potrivit,1,0,0,0,0,0,0,0,0,0
potrivnic,0,1,1,0,1,1,0,0,0,0
prăbușire,0,1,0,0,0,1,0,1,1,0
prăbușire,0,1,0,0,0,1,0,1,0,0
practică,1,0,0,0,0,0,0,0,0,0
pradă,0,1,0,0,0,1,0,0,0,0
praf,0,1,0,0,0,0,0,0,0,0
praf de pușcă,0,0,0,0,0,1,0,0,0,0
prăpastie,0,0,0,0,0,1,0,0,0,0
precaut,1,0,0,1,0,1,0,0,0,1
precaut,1,0,0,0,0,1,0,0,0,0
precaut,0,0,0,0,0,1,0,0,0,0
preceda,0,1,0,0,0,0,0,0,0,0
precis,1,0,0,0,0,0,0,0,0,0
precursor,1,0,0,0,0,0,0,0,0,0
predare,0,1,0,0,0,1,0,1,0,0
predestinat,0,0,0,1,0,0,0,0,0,0
prefera,1,0,0,0,0,0,0,0,0,1
pregăti,1,0,0,1,0,0,0,0,0,0
pregătire,0,0,0,1,0,0,0,0,0,0
pregătire,0,0,0,1,0,0,0,0,0,0
pregătit,1,0,0,1,0,0,0,0,0,1
prejudiciu,0,1,0,0,0,0,0,0,0,0
prejudiciu,0,1,1,0,0,0,0,0,0,0
prelungi,0,1,0,0,1,0,0,0,0,0
premiu,1,0,0,1,0,0,1,0,0,1
preot,1,0,0,0,0,0,0,0,0,1
presa,0,0,0,0,0,0,0,0,0,1
președintă,1,0,0,0,0,0,0,0,0,1
președinte,1,0,0,0,0,0,0,0,0,1
Președintele,1,0,0,0,0,0,0,0,0,1
presiune,0,1,0,0,0,0,0,0,0,0
presupunere,0,0,0,1,0,0,0,0,0,0
pretenție,0,1,0,0,0,0,0,0,0,0
pretențios,0,1,0,1,1,1,0,0,1,0
pretinde,0,1,0,0,0,0,0,0,0,0
prețios,1,0,0,1,0,0,1,0,1,0
prevala,1,0,0,1,0,0,1,0,0,0
prevăzută,1,0,0,1,0,0,0,0,0,0
prevedea,1,0,0,1,0,0,0,0,1,1
prevenitor,0,0,0,0,0,1,0,0,0,0
prevestitor,0,1,0,1,0,1,0,0,0,0
previziune,1,0,0,1,0,0,0,0,0,1
prezent,1,0,0,1,0,0,1,0,1,1
prezenta,0,0,0,1,0,0,0,0,0,0
prezență,0,0,0,1,0,0,0,0,0,0
prezență,1,0,0,0,0,0,0,0,0,0
prezumție,0,0,0,0,0,0,0,0,0,1
pricepe,1,0,0,0,0,0,0,0,0,0
prieten,1,0,0,0,0,0,1,0,0,1
prietenie,1,0,0,0,0,0,1,0,0,1
prietenie,1,0,0,0,0,0,1,0,0,1
prietenos,1,0,0,1,0,0,1,0,0,1
primă,1,0,0,1,0,0,1,0,1,0
primar,1,0,0,0,0,0,0,0,0,0
primejdios,0,1,0,0,0,0,0,0,0,0
primit,1,0,0,0,0,0,0,0,0,0
principal,1,0,0,0,0,0,0,0,0,0
prinde,0,0,0,0,0,1,0,0,0,0
prindere,0,1,1,0,0,0,0,0,0,0
prinț,1,0,0,0,0,0,0,0,0,0
prințesă,1,0,0,0,0,0,0,0,0,0
privare,0,1,1,0,1,1,0,1,0,0
problemă,0,1,0,0,0,1,0,1,0,0
procedură,0,0,0,1,0,0,0,0,0,0
procesiune,1,0,0,0,0,0,1,1,1,0
producătoare,1,0,0,0,0,0,0,0,0,0
producător,1,0,0,0,0,0,0,0,0,0
producere,1,0,0,1,0,0,0,0,0,0
profanare,0,1,1,0,1,1,0,1,0,0
profesie,1,0,0,0,0,0,0,0,0,0
profesional,1,0,0,0,0,0,0,0,0,1
profesor,1,0,0,0,0,0,0,0,0,1
profilaxie,1,0,0,1,0,0,0,0,0,0
prognoză,0,0,0,1,0,0,0,0,0,1
prognoză,0,0,0,1,0,1,0,0,0,0
progres,1,0,0,1,0,0,1,0,0,0
progresiv,1,0,0,0,0,0,0,0,0,0
proiect,0,0,0,1,0,0,0,0,0,0
proiectant,1,0,0,0,0,0,0,0,0,0
promisiune,1,0,0,0,0,0,1,0,0,1
propice,1,0,0,0,0,0,0,0,0,0
propoziție,0,1,1,1,1,1,0,1,0,0
proprietate,1,0,0,0,0,0,0,0,0,0
propriu,1,0,0,0,0,0,0,0,0,0
propti,0,1,0,0,0,0,0,0,0,0
prosper,1,0,0,0,0,0,1,0,0,0
prost,0,1,0,0,0,0,0,1,0,0
prost,0,1,0,0,0,0,0,0,0,0
prost,0,1,0,0,1,0,0,0,0,0
prost,0,1,0,0,0,0,0,0,0,0
prostesc,0,1,0,0,0,0,0,0,0,0
prostesc,0,1,0,0,0,0,1,0,0,0
prostii,0,1,0,0,1,0,0,0,0,0
prostii,0,1,0,0,0,0,0,0,0,0
prostii,0,1,0,0,0,0,0,0,0,0
prostituată,0,1,0,0,0,0,0,1,0,0
protector,1,0,0,0,0,0,0,0,0,1
proteja,1,0,0,0,0,0,0,0,0,0
provocare,0,1,1,0,0,1,0,0,0,0
provocare,0,1,1,0,0,0,0,0,0,0
provocator,0,1,1,0,1,0,0,0,0,0
prudență,0,1,1,1,0,1,0,0,0,0
psalm,1,0,1,1,0,0,1,0,1,0
public,1,0,0,1,0,0,0,0,0,0
pucioasă,0,1,1,0,0,1,0,0,0,0
pufos,1,0,0,0,0,0,0,0,0,0
pui,0,0,0,0,0,1,0,0,0,0
pui de somn,1,0,0,0,0,0,1,0,0,0
pumnal,0,1,0,0,0,1,0,0,0,0
punct culminant,1,0,0,1,0,0,1,0,1,1
punctată,0,1,1,0,0,1,0,1,0,0
punctual,1,0,0,1,0,0,0,0,0,1
pune,0,1,0,0,0,0,0,0,0,0
pune în pericol,0,1,0,1,0,1,0,0,0,0
pune mâna pe,0,1,0,0,0,0,0,0,1,0
pungaș,0,1,0,0,1,0,0,0,0,0
pupat,1,0,0,0,0,0,1,0,0,0
purgatoriu,0,1,0,0,1,1,0,0,0,0
purice,0,1,0,0,1,0,0,0,0,0
puroi,0,1,0,0,1,0,0,0,0,0
purta,0,1,0,0,0,0,0,0,0,1
purtător,0,1,0,0,0,0,0,0,0,0
pustiu,0,1,1,0,1,1,0,1,0,0
pustnic,0,0,0,0,0,0,0,1,0,1
putere,1,0,0,0,0,0,0,0,0,1
puternic,1,0,1,0,0,1,1,0,0,1
puternic,1,0,1,1,1,1,1,0,0,1
putrezi,0,1,0,0,1,1,0,1,0,0
răbdare,1,0,0,1,0,0,0,0,0,1
răceală,0,1,1,0,1,1,0,1,0,0
rachetă,0,0,0,0,0,1,0,0,0,0
răcoare,1,0,0,0,0,0,0,0,0,0
râde,1,0,0,0,0,0,1,0,1,0
radio,1,0,0,0,0,0,0,0,0,0
radios,1,0,0,1,0,0,1,0,0,0
rafina,1,0,0,0,0,0,0,0,0,0
rafinat,1,0,0,0,0,0,1,0,0,0
rahat,0,1,0,0,1,0,0,0,0,0
rahat,0,1,1,0,1,0,0,0,0,0
RAM,0,1,1,1,0,0,0,0,0,0
rambursa,1,0,1,1,0,0,1,0,0,1
ramură,1,0,0,0,0,0,0,0,0,0
rană,0,1,1,0,0,1,0,1,0,0
rând,0,1,1,0,0,0,0,0,0,0
rănit,0,1,1,0,0,1,0,1,0,0
rănit,0,1,0,0,0,1,0,1,0,0
rânjet,1,0,0,1,0,0,1,0,1,1
răpăit,0,1,1,0,0,0,0,0,0,0
rapid,0,0,0,0,0,0,0,0,1,0
rapid,1,0,0,0,0,0,0,0,0,0
răpire,0,1,0,0,0,1,0,1,1,0
rar,0,1,0,0,0,1,0,1,0,0
râs,1,0,0,0,0,0,1,0,0,0
râs,1,0,0,1,0,0,1,0,1,0
rasă,0,1,1,0,0,0,0,0,0,0
răscoală,0,1,1,0,0,1,0,0,0,0
răspândită,1,0,0,0,0,0,0,0,0,0
Răsplată,1,0,0,1,0,0,1,0,1,1
răspunde,0,0,0,0,0,0,0,0,0,1
răspundere,1,0,0,0,0,0,0,0,0,1
răstignire,0,1,1,0,1,1,0,1,0,0
rătăcit,0,1,0,0,0,0,0,0,0,0
rătăcitor,0,1,0,0,0,0,0,0,0,0
rău,0,1,1,0,1,1,0,1,0,0
rău,0,1,1,0,1,1,0,1,0,0
rău,0,1,0,0,0,1,0,0,0,0
rău,0,1,0,0,0,1,0,0,0,0
răutăcios,0,1,0,0,0,0,0,0,0,0
răutate,0,1,1,0,1,1,0,0,0,0
răutate,0,1,0,0,1,0,0,0,0,0
râvni,0,1,0,0,0,0,0,0,0,0
război,0,1,0,0,0,1,0,0,0,0
război,0,1,1,0,0,1,0,1,0,0
războinic,1,0,1,0,0,1,0,0,0,0
răzbunare,0,1,1,1,0,1,0,0,1,0
răzbunător,0,1,1,0,0,0,0,0,0,0
razna,0,1,0,0,0,1,0,0,0,0
real,1,0,0,0,0,0,0,0,0,0
real,1,0,0,0,0,0,0,0,0,1
realiza,1,0,0,0,0,0,1,0,0,0
realizare,1,0,0,0,0,0,0,0,0,0
realizare,1,0,0,1,0,0,1,0,0,1
realizare,1,0,0,0,0,0,0,0,0,0
realizat,1,0,0,0,0,0,1,0,0,0
reasigura,1,0,0,0,0,0,0,0,0,1
reasigurare,1,0,0,0,0,0,0,0,0,1
rebel,0,1,1,0,0,1,0,0,0,0
rebeliune,0,0,1,0,1,1,0,0,0,0
rece,0,1,0,0,0,0,0,0,0,0
rece,0,1,0,0,0,0,0,0,0,0
rece,0,1,0,0,0,0,0,0,0,0
rece,1,0,0,0,0,0,0,0,0,0
rece,0,1,0,0,0,0,0,0,0,0
receptiv,0,1,0,1,0,1,0,0,0,0
rechin,0,1,0,0,0,0,0,0,0,0
reclamant,0,0,1,0,1,0,0,0,0,0
reclamant,0,1,0,0,0,0,0,0,0,0
recoltare,1,0,0,1,0,0,1,0,0,0
recomanda,1,0,0,0,0,0,0,0,0,1
recomanda,1,0,0,0,0,0,0,0,0,0
recomanda,1,0,0,0,0,0,0,0,0,1
recomandabil,1,0,0,0,0,0,0,0,0,1
rectifica,1,0,0,0,0,0,0,0,0,0
recunoscător,1,0,0,0,0,0,0,0,0,0
recunoștință,1,0,0,0,0,0,1,0,0,0
recuperare,1,0,0,0,0,0,0,0,0,0
recurs,0,0,0,1,0,0,0,0,0,0
reduce,0,1,1,0,0,0,0,0,0,0
reduce,0,1,0,1,0,0,0,0,0,0
reface,1,0,0,0,0,0,0,0,0,0
reformare,1,0,0,0,0,0,0,0,0,0
refuza,0,1,0,0,0,1,0,1,0,0
refuza,0,1,0,0,0,0,0,0,0,0
rege,1,0,0,0,0,0,0,0,0,0
regret,0,1,0,0,0,0,0,1,0,0
regulă,0,0,0,0,0,1,0,0,0,1
relații,0,0,0,0,0,0,0,0,0,1
relaxare,1,0,0,0,0,0,0,0,0,0
relevant,1,0,0,0,0,0,0,0,0,1
relief,1,0,0,0,0,0,0,0,0,0
religie,0,0,0,0,0,0,0,0,0,1
remarcabil,1,1,0,0,0,0,1,0,0,0
remarcat,1,0,0,0,0,0,0,0,0,0
remediu,1,0,0,1,0,0,1,0,0,1
renova,1,0,0,0,0,0,0,0,0,0
renumit,1,0,0,0,0,0,0,0,0,0
renunța,0,1,1,0,1,0,0,0,0,1
reper,0,0,0,0,0,0,0,0,0,1
reporter,1,0,0,0,0,0,0,0,0,1
represalii,0,1,1,0,0,1,0,0,0,0
republică,0,1,0,0,0,0,0,0,0,0
respect,1,0,0,1,0,0,1,0,0,1
respecta,1,0,0,1,0,0,1,0,0,1
respingător,0,1,1,0,1,1,0,0,0,0
respingător,0,1,1,0,1,1,0,0,0,0
respinse,0,1,1,0,0,0,0,1,0,0
responsabilitate,1,0,0,0,0,0,0,0,0,1
restrânge,0,1,0,0,0,0,0,1,0,0
resturi,0,1,0,0,1,0,0,0,0,0
resturi,1,1,0,0,1,1,0,0,0,1
resurse,1,0,0,0,0,0,1,0,0,1
rețea,0,0,0,1,0,0,0,0,0,0
rețea de sârmă ghimpată,0,1,0,0,0,0,0,0,0,0
reține,0,1,0,0,0,0,0,0,0,0
reține,0,1,0,0,0,0,0,0,0,0
reține,0,0,0,0,0,0,0,0,0,1
reținere,1,0,0,0,0,0,0,0,0,0
reținut,0,0,0,0,0,1,0,0,0,0
retrage,0,1,0,0,0,0,0,1,0,0
retrimis,0,1,1,0,0,0,0,0,0,0
reuși,1,0,0,1,0,0,1,0,1,1
reușind,1,0,0,1,0,0,1,0,0,1
revărsare,0,1,0,0,0,0,0,0,0,0
revoca,0,1,1,0,1,1,0,1,0,0
revoltă,0,1,1,0,0,0,0,0,1,0
rezervă,1,0,0,0,0,0,0,0,0,0
rezista,0,1,0,0,0,0,0,0,0,0
rezistență,1,0,0,0,0,0,0,0,0,0
rezistență,0,1,1,0,0,0,0,0,0,0
rezistență,1,0,0,0,0,0,0,0,0,1
rezultat,0,0,0,1,0,0,0,0,0,0
rezumat,1,0,0,0,0,0,0,0,0,0
ridica moralul,1,0,0,1,0,0,1,0,1,1
ridicol,0,1,0,0,1,0,0,0,0,0
